	ENSG00000160883	ENSG00000174501	ENSG00000013441	ENSG00000135596	ENSG00000101596	ENSG00000132424	ENSG00000156508	ENSG00000170345	ENSG00000197043	ENSG00000124126	ENSG00000111144	ENSG00000105373	ENSG00000182866	ENSG00000143870	ENSG00000111371	ENSG00000164308	ENSG00000130592	ENSG00000104870	ENSG00000168028	ENSG00000123146	ENSG00000141068	ENSG00000196565	ENSG00000140988	ENSG00000182718	ENSG00000187653	ENSG00000162231	ENSG00000148303	ENSG00000100316	ENSG00000105193	ENSG00000151651	ENSG00000189343	ENSG00000100650	ENSG00000123329	ENSG00000101347	ENSG00000000938	ENSG00000105374	ENSG00000100453	ENSG00000055163	ENSG00000116688	ENSG00000167978	ENSG00000005844	ENSG00000115415	ENSG00000116701	ENSG00000131018	ENSG00000163660	ENSG00000123338	ENSG00000072818	ENSG00000142541	ENSG00000009790	ENSG00000122406	ENSG00000134516	ENSG00000164733	ENSG00000117289	ENSG00000175606	ENSG00000163563	ENSG00000223553	ENSG00000167526	ENSG00000211772	ENSG00000044574	ENSG00000126759	ENSG00000108654	ENSG00000084234	ENSG00000155657	ENSG00000100906	ENSG00000168010	ENSG00000028137	ENSG00000063177	ENSG00000142347	ENSG00000110077	ENSG00000049860	ENSG00000100242	ENSG00000105640	ENSG00000139641	ENSG00000141524	ENSG00000204287	ENSG00000140575	ENSG00000231500	ENSG00000038427	ENSG00000137154	ENSG00000136250	ENSG00000135046	ENSG00000120129	ENSG00000196126	ENSG00000136167	ENSG00000211899	ENSG00000197249	ENSG00000115232	ENSG00000076928	ENSG00000163682	ENSG00000184319	ENSG00000269028	ENSG00000188404	ENSG00000054654	ENSG00000019582	ENSG00000177600	ENSG00000137642	ENSG00000051523	ENSG00000166598	ENSG00000121316	ENSG00000115523	ENSG00000110719	ENSG00000119535	ENSG00000147168	ENSG00000106066	ENSG00000163131	ENSG00000160255	ENSG00000244734	ENSG00000090382	ENSG00000085265	ENSG00000081237	ENSG00000240356	ENSG00000177359	ENSG00000198336	ENSG00000257207	Group
86	5.1314077	4.1941175	4.4643555	3.468147	4.298289	3.8123832	8.060579	4.129108	4.630324	5.1445093	6.026366	5.5344434	5.448229	4.348319	5.064294	3.3867364	6.0149174	4.920845	5.6250563	5.162607	7.081978	3.7045975	8.157083	6.1392574	4.636711	4.0946665	6.7699776	7.586828	4.867238	4.255025	4.6047406	4.841978	4.0240865	4.7146564	5.3936377	5.070448	4.454061	5.6907945	8.956659	3.670711	4.1565604	6.833413	5.6738257	4.338025	4.691216	4.965576	5.2190466	7.4695244	4.4392815	6.430455	5.479401	6.493777	5.9188843	5.8016043	5.5701103	6.0435796	7.624151	5.427989	4.2139792	3.631226	6.9775805	4.404884	3.4604843	4.560768	4.6720133	3.7186685	6.304443	6.1170955	3.9057598	4.9994097	3.9423728	6.9792185	5.2088833	3.6493044	6.47569	5.4591827	7.315314	3.7666416	7.577404	4.532709	5.8603296	4.305419	4.1634817	7.878782	4.784299	5.2036266	4.188882	5.0002537	6.144006	6.000025	4.999449	4.514025	4.174142	6.7982283	5.534648	4.1857433	5.763385	5.299427	3.570914	5.6442485	4.1529775	5.2197256	4.4538493	4.550667	5.821739	4.346242	9.14617	5.574442	5.72188	6.4030714	6.100959	6.2412996	3.7144675	8.887863	0
87	3.9695544	4.5134864	4.4736233	3.9100907	4.782084	4.126486	10.664413	3.2995977	5.2262926	4.765935	5.1966815	6.1257286	6.3203487	3.713896	4.00303	3.3430247	6.011455	4.2200108	5.6002874	4.826724	5.0586095	4.2273183	7.715833	5.6777477	5.0520973	3.8395138	6.3596945	9.240938	5.945834	3.793874	5.114604	5.0592527	5.2065477	5.2795095	4.688414	4.421672	4.0765777	5.207171	7.681571	3.49095	4.3495445	5.857133	4.7584686	4.050357	4.3430157	5.036741	5.0368614	7.512008	4.6729674	7.02232	6.073577	4.99335	6.391714	6.2054996	4.6552715	6.794714	7.30644	4.9639125	4.6685596	3.3917816	7.120511	3.6188295	3.593241	5.2216353	3.6244323	3.3065622	6.150049	5.717232	3.787888	3.6406999	4.1157093	6.748493	4.89097	3.6297147	5.5867863	4.395509	7.924494	3.2154143	7.537254	3.5427496	5.3835826	4.031287	4.3904734	7.0162044	4.41498	3.9047093	3.871951	5.5274506	6.8148613	6.8826313	6.239241	5.3325424	4.640711	6.7332687	6.470048	3.4925897	5.056342	5.2957945	3.2498457	5.80145	3.7926526	3.9455476	4.3766403	3.5659497	4.4344263	4.9424324	7.7459083	4.43839	3.7484717	6.238312	7.804212	5.7347713	3.4319637	8.358265	0
88	3.2771733	4.5102863	3.7934158	3.3522034	4.0233808	3.43289	9.134257	3.211555	3.589963	3.4007137	3.7484345	5.2186136	3.86216	3.315919	3.1614254	3.1748147	4.8262076	3.5578542	7.5161557	3.805808	4.1617155	5.007022	7.7384696	4.2212043	7.461973	3.5711951	7.8182063	8.975441	8.582176	3.1351123	5.0554724	5.1171126	4.202044	4.7055864	3.5766213	4.374157	3.5163872	3.7776866	4.5552864	4.233688	3.4057722	3.5967672	3.9868863	3.6578872	3.8903065	3.829434	4.157667	9.578756	4.3636317	6.72908	3.6600418	3.4602375	4.5833645	4.3926773	5.4420333	3.573327	8.299714	3.8826916	3.7146804	3.4739044	4.7716527	3.2021995	3.8175192	5.15574	3.3417294	3.105646	7.1020613	4.692362	3.4999518	3.169946	3.362776	7.023838	3.2128189	3.1919975	6.1914625	3.5647275	9.380069	3.1731074	8.213589	3.3443794	5.4430857	3.4267728	3.416577	5.616497	3.6941175	3.2238533	3.640227	4.178677	9.407238	5.9944706	8.671528	3.5718524	3.9896626	6.6585712	10.349503	3.4043562	6.3858337	4.788476	3.129236	5.1445503	3.2517424	3.177254	4.1791983	3.184617	4.011484	3.865693	10.532275	4.638522	3.3926218	4.969628	6.7872477	6.6990376	3.6729934	6.818687	0
89	4.9024577	7.9806457	6.78773	6.8386745	7.8010387	7.0445995	12.251232	5.4272523	6.3139052	4.6976395	6.6957717	9.07748	6.031094	5.5176096	5.8698435	5.727315	6.851948	5.4393682	9.297285	6.0729923	5.4101048	4.6204004	10.453176	7.4024158	5.9801598	6.070391	8.969992	11.097107	8.955214	5.441947	7.7516203	7.4918346	6.3465896	6.99358	5.55514	8.0711975	7.9579434	7.055855	5.883395	6.8684616	5.134202	6.7074795	5.694414	6.5497437	6.2024674	5.350955	6.936119	10.6589775	7.1538	9.840309	5.7121606	5.5601587	8.593889	5.5525255	7.4652452	5.162334	10.707203	8.737072	5.4203644	5.980758	8.501917	5.4996066	5.7459335	6.8834267	6.8015375	5.3769283	9.672501	6.151093	6.9392843	5.4905176	5.5034723	10.532356	6.0757265	6.593508	8.035461	5.677083	10.710157	6.083601	10.949357	6.172289	7.2421775	5.498215	7.9825573	7.8281355	6.748444	6.1535683	6.7028317	7.3929787	10.501987	5.900567	7.672077	6.740673	7.6397266	10.154306	9.99135	6.0407066	7.7886467	8.009754	5.147154	8.953206	7.662889	5.400301	7.7486067	6.759768	6.9909954	6.6574974	9.371506	6.744322	7.0813065	8.69221	5.8550787	6.8663864	5.457184	4.8231125	0
90	4.099384	4.3555574	3.7087712	3.124368	3.8600636	3.2082667	8.795067	3.1405394	3.950685	3.6600184	5.0199256	5.058455	4.4280076	3.49229	3.8708866	3.0943754	5.6840305	3.6026735	5.878378	4.261056	5.239044	3.6567526	7.1207175	4.517165	6.0837727	3.864504	6.489619	7.870163	5.035738	3.1491375	5.626216	4.597924	3.8182483	5.187498	4.1071577	3.805141	3.477557	4.4487314	7.1187506	3.2583747	4.374104	7.1731253	4.667687	3.3499641	4.001722	4.038716	4.493141	6.0565186	3.6166809	6.4919243	4.74191	4.8841734	4.0668035	5.637307	4.4585843	4.902306	7.8360133	3.6553383	3.4701245	3.1895013	4.7895446	3.2689793	3.1438143	4.451897	3.2157416	3.0958538	5.590662	4.842891	3.2391737	3.7715774	3.5713847	5.5607576	3.2475939	3.251202	5.003612	3.736024	7.598171	3.1095288	7.3812113	3.302974	4.0947123	3.3535628	3.4812925	7.0825586	3.3654485	3.4695218	3.2125711	3.8471174	6.061016	5.782361	7.725688	3.708642	3.5268102	6.173027	7.084621	3.1660984	4.6234093	3.669023	3.0979598	5.320237	3.1349943	3.4077148	3.3420284	3.1931934	3.8489316	3.926618	8.828251	3.7407472	3.5642257	5.698537	6.346528	9.288155	3.0878978	9.106405	0
91	5.5719237	6.5991116	6.3506565	7.221984	7.346327	7.5405416	11.972491	5.0857553	6.783814	6.3922925	7.5023913	9.287611	7.938022	7.0062943	6.555395	6.6221886	8.25918	5.6541824	8.819974	6.9433413	5.9288435	4.6031275	10.599564	7.9280024	5.1445227	7.007276	8.756618	11.518029	8.228696	6.326125	8.212309	8.225481	7.3385215	7.488578	7.289792	7.976597	5.94206	8.349588	7.121256	6.9053564	6.076169	7.8163614	5.9534707	7.90717	5.9239044	7.8367386	6.845334	10.9632635	8.689589	9.2655735	8.669484	7.7118053	9.245281	6.072502	7.3979917	5.9751306	10.271713	8.097771	7.2760053	6.718829	10.1908245	8.618052	7.164701	7.9165006	6.953949	7.1641517	9.294819	7.448313	6.972007	7.2174	5.274622	9.978968	7.1016607	7.28824	8.08042	8.201778	10.937466	5.3728933	10.450851	7.1793127	9.145741	6.2686014	6.943644	10.37327	8.410589	7.30976	8.02033	8.6035	10.187934	5.621869	5.525655	8.454115	7.0264044	10.564894	9.945182	7.284414	9.062475	7.9589534	6.2458687	9.316788	8.378197	7.0345297	9.0020485	6.0059423	8.00526	10.570894	11.350725	7.675028	8.464235	10.51742	5.8112125	4.229758	4.3104987	6.8806386	0
92	4.169604	4.3782606	4.670244	3.907363	5.148184	3.8500576	9.65216	3.1497889	4.2301674	5.0790906	4.760713	5.458295	5.2419696	3.3463233	3.694695	3.6149023	6.036293	3.4716125	6.21811	4.131958	5.4391994	3.7162395	7.414548	4.4281607	5.087031	3.5060616	7.0518913	8.118269	5.6022115	3.602355	4.6921263	5.21025	4.907075	4.4875326	3.9284377	4.1765394	4.1116877	4.614275	8.151829	3.760275	4.1338534	6.7278194	3.730723	5.2684956	4.212899	4.1722713	6.421979	8.03311	5.12693	8.360682	4.191587	3.663951	4.9808984	6.7960067	3.9349432	7.159872	8.370808	4.523864	4.141144	3.2974424	6.0334578	3.6908197	3.5238752	5.3452215	3.6203675	3.1740787	6.3001766	6.218255	3.428425	3.3932498	4.9025755	6.088447	4.3699994	3.4925158	4.920184	4.1539116	7.604392	3.221987	7.466126	3.3650708	4.722771	3.709871	3.9242995	6.6093683	4.484222	3.3208055	3.9137876	4.177508	5.8805046	6.0184407	6.4683037	4.917113	5.168763	5.998863	6.741629	3.712424	4.489484	5.7779245	3.1097329	5.533602	3.6949294	3.2886653	4.4245005	3.1465945	3.7330675	4.7099333	7.010437	3.5778384	3.5937438	5.835181	7.1385107	4.0002475	3.5373821	8.488843	0
93	4.4163914	4.460396	4.1061745	3.7196841	4.5344505	4.079624	9.295452	4.8994513	4.6892405	4.3623137	5.9988728	6.8161845	5.2368298	4.392271	4.5868564	3.5082407	6.161606	5.197951	6.246126	5.0293818	5.5240984	4.614985	7.9045014	5.926567	5.752718	5.013286	6.5230565	8.296923	5.680412	3.5501747	6.092532	5.1144443	4.052339	5.061347	4.623295	5.535571	4.5312386	5.0400763	7.818648	4.610507	4.367036	5.5591354	4.946014	4.5245323	4.734949	4.6304383	4.5414934	8.33986	4.41893	6.111865	5.395213	5.8337607	5.9656067	5.5400233	6.6184993	4.922427	8.099064	5.2582808	4.4304075	4.5309844	7.179482	4.6428413	3.775972	5.7445	4.719499	3.9385872	7.225447	6.193124	4.53467	5.4959173	3.6004796	7.905463	3.9344137	3.81655	6.738759	5.450876	8.22093	4.088477	7.7172365	5.660144	7.3160553	4.603684	4.709858	8.012086	5.5862026	5.3347626	4.4885	5.219927	6.75648	5.0624843	5.9196076	4.845269	4.008939	8.639618	6.816943	4.4541626	6.5938506	4.768018	3.9267182	6.0466433	4.4178123	5.642754	5.0353627	4.8580165	5.190795	5.1787815	10.097021	6.5138407	5.910321	6.3582582	5.27623	5.214505	3.6001782	7.6219854	0
94	3.8596482	4.4852486	4.24236	4.3763113	5.191197	4.0313015	9.720186	3.3762538	4.196678	6.625102	6.20695	5.7806997	6.845771	3.9238777	3.6379871	3.465623	4.875678	3.74615	6.190736	5.6378374	7.645341	3.6093128	7.6308084	5.6652374	4.171817	3.950128	7.7570057	7.906647	4.516597	3.642184	5.1456614	5.2569785	4.8036413	5.1435356	6.235427	4.4610744	4.568133	4.298702	8.476463	3.642595	4.2960873	5.4682894	4.297116	4.6119957	4.0011997	4.358555	5.082833	7.754233	4.2495785	6.6708984	4.833833	5.8736696	5.9674397	6.149624	5.28067	5.927008	7.9352913	5.6131697	6.1229725	3.458859	7.8004723	4.6074047	3.4299603	4.650168	4.525749	3.547119	5.1716747	6.7979803	4.224798	3.6706252	4.549601	6.5532503	6.263345	3.6615546	5.3183613	4.9519706	6.8552504	3.6440825	6.5095153	4.1198235	4.885139	3.9884489	3.78749	6.662491	4.7877383	4.253789	3.8048031	4.6651025	6.8916388	7.753983	4.6674967	4.150944	4.629772	5.9942956	5.055073	3.7179909	5.5089273	5.046351	3.2672343	4.8079057	3.54644	4.514492	4.7278786	3.854188	4.737738	5.5316525	7.0260334	4.258006	5.411935	5.5074944	7.11513	5.2746186	3.8103902	6.8740654	0
95	5.2504044	8.686499	7.335542	6.8352814	7.1991806	7.8024893	11.469908	3.9462323	7.342812	5.9630566	6.1477466	9.446983	7.940053	6.4925566	5.513931	8.696083	6.553659	5.2053995	9.570374	5.594612	5.6560807	6.366946	10.829344	7.174262	6.2273273	6.3368444	8.689948	11.622838	9.081246	5.602304	7.676005	9.044181	7.520129	6.6563826	6.629961	7.258109	5.888463	7.947149	7.145607	7.4464912	6.544805	7.4011316	5.2399964	8.153614	6.358103	6.448415	7.886452	11.107012	8.435732	9.869585	8.586876	5.357283	8.456608	5.956703	5.6440277	6.556842	11.168993	9.095852	5.7779937	6.1153584	8.798559	5.2909536	9.34094	6.2494426	7.4778705	5.3410816	9.918243	7.1933093	5.7302084	4.9365897	6.5900335	10.551195	6.3152924	7.865159	6.786758	6.313095	11.407395	4.8918147	10.266635	5.291258	7.617458	4.414639	6.282098	8.587931	7.8268642	5.0749145	7.3966527	8.98291	11.07062	6.485473	6.1439915	7.292532	8.901511	8.663076	9.7189865	8.063584	7.2191315	7.8812833	4.3888483	9.83824	7.178971	4.809582	8.101591	4.5763288	6.6419353	7.73411	10.916056	4.4908876	5.0213203	10.6628895	6.971757	5.5989885	4.8513002	6.7665143	0
96	4.5036564	5.1953497	5.0138254	4.496305	5.4695435	5.813001	10.40944	3.800963	5.912238	5.3879747	5.376743	6.8467617	6.4569454	4.7641883	5.6326523	3.9820118	6.0574894	4.436327	7.7887692	5.9396973	5.949142	4.5865927	8.60157	6.9255	6.6354623	5.7581406	8.239021	10.172872	6.990615	4.696329	7.8516445	6.0686893	5.748208	5.5398617	5.937993	5.4784536	6.953109	7.7991166	8.200592	6.678817	5.457511	7.5220227	4.9579034	5.5038614	5.511735	6.300802	6.855011	9.595282	6.4597344	8.729716	6.0593486	4.66232	6.931115	7.743335	5.8638563	7.0576124	9.190562	7.6800942	5.0018835	4.6007295	8.189805	4.54385	4.215325	6.257638	4.7156887	4.8430786	7.2316666	7.0711956	3.951178	4.9476123	5.3850846	7.962988	4.434564	5.0155363	7.293027	4.3692694	9.040713	3.6712892	8.882121	4.51991	7.15347	5.493495	5.8004627	7.134	6.9080515	4.963176	4.714616	6.9356327	8.138188	5.487922	6.7905283	6.3464537	6.350045	7.73168	8.408019	4.7985897	6.362965	6.13655	3.796956	6.6774206	4.9875813	4.128579	5.6037416	4.122591	5.9086094	5.125305	10.527174	4.8824644	4.417426	7.1537385	6.6395416	5.4399633	3.3528137	8.290297	0
97	5.6894073	6.3962927	6.5512195	5.391067	6.53579	5.8403864	11.393191	4.5380774	7.6475525	5.749835	7.8722277	7.489027	7.803516	5.816271	5.1633058	4.052813	7.8172927	5.801393	8.351775	6.207633	6.5167656	3.847008	10.384426	7.157451	4.5991297	5.528406	8.947619	10.576036	5.847477	6.5699763	5.2893896	7.6799273	6.241037	6.269673	7.5511703	7.130547	6.18924	7.101414	7.6281786	4.846874	5.6548233	6.506303	5.790017	5.892626	6.316757	6.8097477	6.887145	10.388132	6.654255	8.785016	6.81588	7.9819937	9.224544	5.7267337	6.23487	4.528068	9.299498	6.593584	5.494323	5.3503957	9.019875	6.755311	4.9164386	6.451224	6.955859	6.0051064	8.710201	8.196251	5.69283	5.5802355	6.025814	9.093783	7.3976197	6.72782	7.7182126	7.5257187	9.433479	5.0988007	10.216612	5.426318	7.0934587	5.764844	6.874632	8.84211	7.0129585	6.438408	6.7850533	7.3524995	7.605044	6.3543415	4.8023496	7.797531	7.32528	8.593383	7.966312	6.1245375	6.7334347	7.9495873	5.352648	7.895609	6.6321898	7.0593576	7.297824	6.7014112	7.9834223	7.772432	9.409262	8.129738	7.9022946	9.570674	6.855479	5.7878466	4.891945	6.398126	0
98	3.737777	5.742141	4.4865007	5.034712	5.3554077	4.1212792	10.83539	3.344048	4.9697604	4.6148043	4.3920937	6.0398607	5.701583	3.840813	4.056254	3.4876091	5.5460362	3.8006356	7.432447	4.099315	4.451929	3.6275847	8.299814	4.740878	4.675053	4.4081683	6.9088554	9.438854	5.8105	3.6241808	5.76653	6.709042	5.8701987	4.6500206	4.774112	5.0289154	3.801393	5.463955	5.9501734	4.6370873	3.9390235	5.132831	4.1615987	4.346892	4.04071	4.892208	4.3229303	8.788476	5.0970907	7.685096	5.3337765	4.117675	6.607214	6.023939	4.3084264	4.152401	7.9767356	5.114896	4.862391	4.03738	7.506299	3.929257	5.232045	5.6182837	4.0636644	3.4262638	6.293296	5.2782	3.7836077	3.4365692	3.7317824	7.3729997	4.0840845	3.9961648	4.95588	4.664798	8.438731	3.5397432	8.911112	4.102602	5.1009493	3.7018812	4.209686	7.0497904	5.2366924	3.492781	5.2309036	5.844066	8.004757	5.46099	5.1838884	4.7283926	4.924258	7.3828206	7.922193	3.8538	5.379717	4.947844	3.2599382	6.0695233	4.1065454	3.6317608	5.707293	3.361269	4.6849246	5.3360543	8.087309	3.8868387	3.9890523	7.2431135	6.4133883	4.2169485	3.737692	6.134181	0
99	5.9003468	6.7177677	6.6880474	6.00366	6.5087047	6.56098	11.272136	5.498439	7.3311024	6.054556	6.293192	7.7574964	7.354463	6.3438826	6.132223	5.9129887	6.9205503	5.613245	7.6343226	8.601873	7.0580482	5.3804417	9.13359	7.4799485	5.768779	7.1039076	8.359434	10.180283	7.5274534	6.636281	6.7619596	7.713804	7.0689573	6.3132334	6.684007	6.6322904	6.5418243	7.4453917	8.234892	7.441277	6.5827823	7.9890146	7.1634073	6.8226423	6.515396	6.457386	8.577067	9.728119	7.245451	7.9126244	7.204578	5.879455	8.869253	7.286003	6.766144	6.535965	9.145503	7.191511	6.946754	5.3834057	9.529465	5.889002	6.555488	7.4016433	6.8827314	6.854551	8.125687	7.0542636	5.6743326	5.7252474	6.7354064	9.215353	6.8594704	6.613017	7.751254	5.789465	8.567816	5.296489	9.129545	6.990169	7.828455	6.7502165	6.83043	8.029367	7.0090356	6.1312265	6.3077707	8.571342	9.144655	7.4706364	6.4433384	6.456456	7.1834254	9.057184	8.477045	7.287765	7.6765347	7.449684	4.931879	8.415188	8.352671	6.1339083	7.8406816	5.7226553	7.0543785	7.499961	9.536442	5.56619	6.3185415	9.435141	6.873273	5.9060993	5.3151307	6.2968526	0
100	5.5839643	6.1475315	5.9538326	6.4184637	6.8527	6.741565	12.498323	5.413046	8.264263	5.072287	6.8253727	9.6321125	6.4850073	6.3003426	5.8706903	3.94672	7.4016147	6.133914	9.458017	7.1474237	5.5129066	4.4394855	10.092844	8.644762	5.59354	6.350221	8.867621	11.2409	7.8050284	6.511372	6.689318	7.811134	7.8429737	6.780429	6.7637815	7.392981	6.8772306	7.5006113	6.076826	6.721515	5.0148706	7.5828147	5.7407494	5.8463545	6.08657	6.1314936	7.015772	10.328817	7.044399	8.929927	5.538277	7.0924935	8.603064	6.574477	7.095117	4.330895	10.270896	7.8224773	6.7733216	6.2207937	8.777164	7.5127425	5.300581	7.929683	7.50791	7.216623	8.473694	6.5582504	6.422149	5.213894	5.4969425	10.256879	5.93431	6.440663	8.317618	6.412945	10.39193	6.696662	10.369703	7.1365147	7.1403446	7.3024206	8.847759	8.24073	8.426278	6.624776	7.4508414	7.6932926	9.351519	6.4158993	6.3162885	7.92637	6.6641407	10.707178	9.359649	6.961938	8.072084	7.5326877	6.366397	9.203688	8.293554	7.143515	8.303264	7.19257	7.891153	7.783667	10.546473	7.718756	8.138534	9.538337	6.7138042	6.8427305	5.7844872	4.6590204	0
101	5.078004	5.71471	4.7670693	3.7935066	5.374163	3.9393792	10.031685	4.2066236	4.550927	3.6830068	5.6057067	6.9902644	4.7552104	3.9690597	4.2922187	3.4652066	5.658619	4.767889	6.348038	4.4579296	4.6052613	5.1091223	8.500756	4.7586923	9.17609	4.3710012	8.204289	9.790915	8.360548	3.5378642	5.5288715	5.809017	4.938281	4.896505	4.4118776	6.083415	4.3219395	4.4692483	4.971621	4.935028	4.0536084	5.016992	4.8153787	4.5718946	5.4598494	4.0694356	4.8775635	9.6104355	4.7262144	7.3826995	4.916835	4.0861187	5.10664	5.525612	6.0511065	5.300518	9.491194	5.150777	3.8358693	4.7027054	5.5036573	3.5452657	4.1946535	5.7931013	4.161783	3.2550864	8.207306	5.634823	4.3057365	4.482142	4.555688	8.756923	3.576316	3.948582	5.471447	4.6656313	9.443245	3.5020466	9.29056	3.7974234	6.9147816	4.2466154	5.2120256	5.801051	4.035305	4.114789	3.9242623	5.455647	8.855352	5.2822404	9.448453	4.5216928	5.5707846	7.407006	9.319599	4.2253146	6.2217264	4.8908777	3.301125	6.489977	3.6028762	3.8711052	4.3525047	3.5057552	5.086441	4.5142136	9.942493	5.8605986	4.2539506	7.6119127	6.7569513	8.837173	3.4624748	6.6473145	0
102	4.155753	3.8937194	3.8116627	3.1788878	4.095867	3.460833	8.593788	3.3416243	4.029989	4.0926704	5.317831	4.782403	4.8723693	3.7417972	3.5547462	3.1281235	5.5080566	4.036656	4.98269	4.2405105	5.2519464	3.5248704	7.119791	4.7974052	5.1812468	3.627674	6.483106	7.594472	5.05095	3.2205303	5.0109906	4.33946	3.5141644	4.7718167	4.407297	3.8066483	3.6909304	4.4373865	8.6121025	3.315612	3.7296867	5.730233	5.4380746	3.4576528	3.6916237	4.0281997	4.20728	7.020532	3.683482	5.745476	4.441346	4.301121	4.4550867	5.5082216	5.431679	6.363822	6.9788876	4.3510427	3.457531	3.2227342	5.345108	3.3726816	3.1652582	4.156957	3.49438	3.1434915	5.199073	4.9140058	3.3816476	3.7726314	3.4661696	6.219434	3.6113353	3.1958702	5.496236	3.6413183	7.4819584	3.1586847	7.5333176	3.5609412	4.9673705	3.8258235	3.533874	6.36582	3.5828528	3.74149	3.2616754	4.057498	5.731816	6.1731496	6.3208485	3.6644955	3.4023404	5.7819457	5.7201405	3.3057775	4.7496414	3.9143696	3.1454527	4.6995506	3.239949	4.1374636	3.4334276	3.3482158	4.362523	3.691677	8.328505	4.2475147	3.8350832	4.3430896	5.9940176	6.742692	3.1424086	8.729582	0
103	5.1270885	6.871641	6.43661	5.888875	6.2769976	5.479557	11.026573	4.1064615	6.782499	6.4719286	6.201512	7.6558294	8.423235	5.5891204	6.656169	7.8002534	6.044069	4.2630835	7.0531864	6.5370092	6.282002	4.16062	8.68004	6.3851547	4.335781	6.0209227	8.278528	9.940852	7.167791	5.760267	7.140287	6.736513	6.1836667	6.212619	6.124057	6.1796117	5.479905	6.6090355	7.8042097	5.4414783	6.154125	7.4330773	4.909069	7.701561	6.025608	5.758055	7.2427583	9.227434	6.883469	8.533249	7.637313	4.9537287	8.225483	7.2992954	5.057227	6.3199544	8.685797	7.4301324	6.399441	4.717599	9.652241	5.259452	6.6869497	5.8830147	6.274395	5.334137	7.6829467	7.3231277	4.876911	4.5143313	7.2265687	8.093015	8.026603	5.681816	7.011057	6.5103245	9.342257	4.4162273	8.98539	5.7698035	6.300903	4.354638	5.0441127	8.297647	6.4898596	4.5723844	5.845441	8.51686	8.237706	5.451615	5.0295525	6.44468	7.9015055	7.9526157	7.720269	6.114229	6.5098085	6.642915	3.7638786	7.5730605	7.0050144	4.70979	8.237473	4.2020936	6.1946516	6.632057	7.7001348	4.1564407	5.443342	8.863308	6.370117	4.239045	4.7036996	7.2930818	0
104	5.7818546	4.431443	4.7727065	4.7020946	5.763247	5.3683367	12.123709	5.378411	6.1539392	4.8230953	8.94474	8.345966	6.242535	5.814189	6.2450027	4.3766723	8.262841	6.012779	7.661604	7.50276	6.488366	3.9404142	9.994238	8.872198	3.8559263	6.51577	8.49678	10.591263	7.46946	4.8030753	7.469844	7.004913	5.1304703	7.997837	6.3863473	7.2376223	6.0374355	7.0178576	5.416836	5.563963	5.0475225	7.211824	7.808993	5.655198	6.199938	6.4545555	7.086891	10.156801	7.0668163	8.002258	6.9918756	8.042488	8.829029	5.516144	8.679198	4.1865053	9.685814	6.0219555	7.0044293	7.116231	10.752205	8.452215	4.4780297	7.014184	6.313677	6.2737293	8.248823	8.300547	6.9946566	7.653234	4.4255137	9.092443	6.317172	6.057474	8.225777	8.666103	10.382268	5.7307568	9.65615	7.817012	9.1039715	7.1991916	6.62698	10.626564	7.1637526	8.451455	6.527357	7.4879484	8.08057	4.7079096	4.95854	7.150188	4.9694295	11.703656	8.057957	5.579338	8.871886	7.1390395	7.0635147	8.155458	6.7366962	6.620344	7.213834	8.757513	8.781235	9.375069	11.52103	10.289371	10.217117	9.604116	5.0230813	4.2896805	3.3855665	6.3064156	0
105	5.126492	4.3033876	4.245261	4.1886697	5.0095186	4.686027	10.345783	5.094836	6.1585827	5.02767	7.5466943	6.4098206	6.374595	4.877824	5.8450713	4.0208735	7.344482	5.3522344	6.0681	6.0219088	7.2822614	3.859223	8.949644	7.3531294	4.1604	6.0428	7.300841	9.273657	6.0554576	4.4760613	5.2482357	6.308921	4.873765	5.844722	5.8323545	6.197096	4.9702406	5.8970203	6.4723253	4.020737	4.334072	6.839797	7.987709	4.712832	6.0257874	6.2988105	5.795568	8.5822735	5.181079	7.016311	6.755074	6.6794777	8.165939	6.5883346	7.172004	4.8865066	8.393391	4.8629756	5.263751	5.8410435	8.614973	6.1895213	4.108032	5.5824327	5.9406137	4.8041973	6.7106714	6.520955	5.650689	5.554345	4.2412667	7.8848295	6.5006742	5.5236855	6.9428844	6.919378	8.1927395	4.4391193	8.332147	5.7810445	6.6790133	4.8368034	5.863473	8.771269	5.580695	6.2187757	4.9144535	6.1556435	6.688303	5.984434	5.206262	5.992563	4.2694182	8.505842	6.64513	4.7254653	6.747163	5.9015455	4.8983307	6.155053	4.860397	6.953229	6.032516	6.0628824	6.82758	6.3283777	8.740163	8.24915	8.287355	7.61959	5.8493204	5.4665346	4.57646	8.308991	0
